song_name,name,song_id,cluster
Rossini: Guillaume Tell: Overture (Excerpt),Riccardo Muti,2UHzjl3RQqf66OSA3COGZH,4
Regret - 2015 Remaster,New Order,1UVll7jjUlqSGxCZ6uXVaD,0
Fools Gold - Remastered Edit,The Stone Roses,4PGMAUQjvNNSyEjf81EwTz,0
Good Old-Fashioned Lover Boy - Remastered 2011,Queen,1n7xFAY4xoPeqRvrkzAtsw,1
She Does It Right - 2006 Remaster,Dr. Feelgood,6Ii2IbnbiRnRlnCrbmgWYg,0
Heartache Avenue,The Maisonettes,4sUsKsKD56QEixq7wyeMHN,1
The Saturday Boy,Billy Bragg,2u19Ip8WLTlDNqo5iyd5yi,1
When Somebody Thinks You're Wonderful - Remastered,Fats Waller,5KsoOtIEasHGNXTyzF2bhf,1
Knockin' On Heaven's Door,Bob Dylan,0JlOwlHslZuwK97jySyZuc,0
Mr. Bojangles,Jerry Jeff Walker,51DLN9R1dIqkKnlRsz1kpg,4
Always Breaking My Heart,Belinda Carlisle,1SeHqk5FxfSLkAYLcE2HAr,3
Imitation Of Life,R.E.M.,4erCsCZbv5JKo8EiopevUh,0
King Of Pain,The Police,3aXOdCxwuoo15ogAWy8INZ,3
Standing In The Shadows Of Love,Four Tops,2sD2XkPogLt7keXttj7F9o,0
John Kettley (Is A Weatherman),A Tribe of Toffs,3CrOZb9ennNWpyFlXfh6ke,3
Green Green Grass,George Ezra,3rk4aJ0vAj3cFUIQEeASkT,0
Nature's Law,Embrace,6CNRyQJeOhchJjQVuZXitS,2
Airplane Food / Airplane Fast Food,Carter The Unstoppable Sex Machine,05elL5Zw1QOFspWa04aVvR,3
Food For Thought,Mattiel,0tziKRjOJw6y0wO7CWnnrn,0
Woman Is The Nigger Of The World - Remastered 2010,John Lennon,6uKsrF9ejNeVy0lZvOQFdp,0
The Motion Of Love,Gene Loves Jezebel,3kDNbgnKWe8rd7DL34tQwt,2
Love and Marriage,Frank Sinatra,106jgjvEiaarRUWReAfjOB,1
Babies,Pulp,1pUNeXXcmAJOyK6TiVL49n,3
Can't Deny My Love,Brandon Flowers,34TtIXVG9zaPhqa0zDa4pD,2
Dancin' Party,Chubby Checker,2CWHPSHL2Qw3qubRaGcfuP,3
Lay All Your Love On Me,ABBA,2245x0g1ft0HC7sf79zbYN,3
Caught By the Fuzz,Supergrass,0iAcyO7WLhnC7WOTOpjGv1,0
Disposable Teens,Marilyn Manson,07YoPdPfhQ62iNztZvOlDY,0
The Mariner's Revenge Song,The Decemberists,5eltlS3CM4xGNkL6VhpTDm,2
Cantus - Song Of The Spirit,Karl Jenkins,4hGA3pq7nxT2M12hXKO8kA,4
Cantus - Song Of The Spirit,Adiemus,4hGA3pq7nxT2M12hXKO8kA,4
Cantus - Song Of The Spirit,London Philharmonic Orchestra,4hGA3pq7nxT2M12hXKO8kA,4
Cantus - Song Of The Spirit,Jody K. Jenkins,4hGA3pq7nxT2M12hXKO8kA,4
Cantus - Song Of The Spirit,Pamela Thorby,4hGA3pq7nxT2M12hXKO8kA,4
Cantus - Song Of The Spirit,Miriam Stockley,4hGA3pq7nxT2M12hXKO8kA,4
Cantus - Song Of The Spirit,Mary Carewe,4hGA3pq7nxT2M12hXKO8kA,4
We Are the One,The Avengers,6o16JFxoLZbrKCdlkC36e0,2
Love Or Something,Bob Geldof,3OHQPOB1uV1BgfqiRavw9F,0
I'm Beginning to See the Light,Duke Ellington,055AGi8HIYSCiMO95k7yrz,5
I'm Beginning to See the Light,Joya Sherrill,055AGi8HIYSCiMO95k7yrz,5
She's A Rainbow - Mono Edit Version / Without Intro,The Rolling Stones,09PMUe1vmDwamYHRylbUfg,0
We Are the Dead - 2016 Remaster,David Bowie,20jwmVY9TLNj9Yl8VbKuCh,1
Stop And Stare,OneRepublic,4vEUJR9W3IknzgbtBaZRUS,3
Sunshine On a Rainy Day - Edit,Zoë,6sWKSJu4CjhQbX7jnihNSM,0
Black Sabbath,Black Sabbath,1Q4fsiP6yMYbBv0eH6aj1d,3
The Sound Of The Suburbs,The Members,39r8Wbm7fVJqXqcieenQ59,0
If The Kids Are United,Sham 69,7D4yOkBDXM9BVnEidQnqu0,3
Oh Happy Day - Live,Spiritualized,6rKMYOWznwHedtfURjt6Vl,3
Cognoscenti vs Intelligentsia,Cuban Boys,2bIjNaRFuWmfpi2pCdc1ue,3
One-Sided Love Affair,Elvis Presley,7noWm4lKCBIiQThaIX5oEK,1
Fistful Of Love,Antony and the Johnsons,6ajgCBCtC9NcVTTBBFyZrO,5
All The Things She Said,Simple Minds,2UGCyjSz65GtNCyVEG6zDj,0
Underground,David Bowie,7aWKoiVtoKemrmehUGYH0i,3
The Crying Game,Dave Berry,0rxMG3T1manS03wmXFYUtZ,1
Another Saturday Night,Sam Cooke,5z8DiKSG4EwxmO6gUi12rZ,0
Short Change Hero,The Heavy,7qxDU2QyH24KHW0OSGotVw,2
Shangri-La - Mono Mix,The Kinks,7hnN6OQSquje86scA0I66f,0
Look What You Made Me Do,Taylor Swift,5troof8mcGO3AafoDbk1gc,2
"Tritsch Tratsch - Galopp Polka, Op. 214",Orchestra of the Viennese Volksoper & Alfred Scholz,0ZBaCs564287BHNp95OpRC,1
"Believe In Me - 12"" Mix",Utah Saints,4BMTU8Ce4xaG1DqQEoy1k0,3
Americanos,Holly Johnson,7diaHj3u3n5xTEKPHviskl,0
Watch Your Step,Elvis Costello & The Attractions,4zXGt2W0aY6CnQdRbs9gw8,3
Tom Traubert's Blues (Four Sheets To The Wind In Copenhagen),Tom Waits,71vyz1pfzmj1MQvJYOsPlb,1
Everyday I Write The Book,Elvis Costello & The Attractions,1P9523tBg56NRc78lX2i4l,2
My Baby Likes to Boogaloo,Don Gardner,5ZASLVDMUWdAIk1bsv8xBh,3
Blue Hotel - Remastered,Chris Isaak,1ZWRftKlf5bFBhsUUulMgE,2
Eye of the Tiger,Survivor,2KH16WveTQWT6KOG9Rg6e2,2
Invisible - Single Version,Alison Moyet,170Xk9uyoGQKoJcRgE0jZk,3
Just When You're Thinkin' Things Over,The Charlatans,4uAEc6rGmE5g06WJqHhNdS,0
Where Are We Now?,David Bowie,6GrDJu7q8VAxbKdUlYzezT,3
Dy-Na-Mi-Tee,Ms. Dynamite,3cCjEDTIWSNr5stzGhiRWI,2
These Foolish Things (Remind Me Of You),Nat King Cole,7EizYZzw8hTQQ6twxOvfWl,1
Mississippi Mud,Bing Crosby,4Lfe5GPoamvcAUBkNXqdhN,1
Mississippi Mud,Paul Whiteman Dance Band,4Lfe5GPoamvcAUBkNXqdhN,1
On Our Wedding Day,Lloyd Price,7sDajr1JWok9vb6Jqeo72j,1
Mysterious Ways,U2,50JK22El2PTIzZBU2liLDI,0
Guess Things Happen That Way - 1988 Version,Johnny Cash,5LWqdxG1EgCkJY19fffmK1,0
Soul Time - Single Version,Shirley Ellis,3im4hrqpF3MW0uTtwuNHxZ,3
Kiss This,The Struts,3Zm5SMUA3JH98Aty7Zc0xr,0
The Wrong Band,Tori Amos,3ao2aEzV3yfXZjm3r45blo,5
Life To Fix - Radio Edit,The Record Company,7nUBKIFijTXrZuq0k2nsgZ,0
One Day In Your Life,Michael Jackson,77fMGCDb1e3KEd060YEpyS,1
The Staircase (Mystery),Siouxsie and the Banshees,32LtMFDY4Nw3lwauzQPifw,3
Love Love,Take That,7nvAS4z4samdB8s7ru7vQr,0
36D - Short Version,The Beautiful South,5LHoWia3oLavEArRvLFlL0,0
Yesterday Once More,Carpenters,3sfzhC95BFvuBSClgy9coK,1
D.W. Washburn - 1968 Stereo Mix,The Monkees,0OgYEwK4WfEdc0PvcuyBhN,1
One Horse Town,The Thrills,2xImt2sQzj1IsAtKRXZzmN,3
Until It Sleeps,Metallica,2Iv4HSoMX2fDeXFcOJWyWX,2
I Kissed A Girl,Katy Perry,14iN3o8ptQ8cFVZTEmyQRV,0
What Time Is Love?,Williams Fairey Brass Band,5GAvrFCLJW2VAGUX2XGP3N,5
"Dancing The Night Away - 7"" Version",The Motors,6PsKQfSgYFf7XpnahlYQzW,0
Doctor Jeep - 2018 Remaster,Sisters of Mercy,3PGDY79ILyxwBsjNmEiFAh,0
Maneater,Nelly Furtado,4wH4dJgrsxONID6KS2tDQM,0
Feel the Need in Me,The Detroit Emeralds,0FPqnI3RXpWaBYD66q5ozl,2
Big Bad John,Jimmy Dean,61uAY9xdzYiIbYJ07XvKso,1
"Battling The Bottle (Fighting The Flab, At War With The World)",Jim Bob,7vDI1yfGxYbBt07ZEQEGPc,2
Love's The Greatest Instrument,Thea Gilmore,4Whq5xqw7RLH5YjCYoHeGA,3
After All - 2015 Remaster,David Bowie,2ro1F3DDXLlj1P80xYki4K,5
Jealous Guy - Remastered 2010,John Lennon,3D9iV6cYkYJRAPFO6DRKIE,5
Strummin',Chas & Dave,64TJkvSCbWy8xqooJ8oLv7,3
Let My Baby Ride,R.L. Burnside,7tokOMPzSHbLJVZh8an2Nq,0
The Clapping Song (Clap Pat Clap Slap) - Single Version,Shirley Ellis,2lhhcmzgaabTpMMPYf6ya2,0
Kiss Me (1985),Stephen Duffy,7s0CqOvyKGkyPLl6N2Bg9I,3
Home - Remastered 2011,Public Image Ltd.,75NQNov3ad1fyFiqNqHGaU,2
Behind the Wheel,Depeche Mode,5ZO4gjA1fMk0cD4EFkPSYT,2
Mad Dog God Dam,Elastica,7C5f5nB2TVuXQn26LD9giK,3
Sunny Road,Emilíana Torrini,5dcfP0DYH5SDeizgbHZop6,5
My Old Piano,Diana Ross,6zgiyR2F0knSKJcjZ5z0ED,2
Racist Friend - Edit,The Specials,32aH95bhvmdjFT7HZwQ4Bz,0
I'm Waiting For The Day - Mono,The Beach Boys,2Bjic7K9fTNS8pYuMXq8Va,1
Joshua,Ralph Flanagan,7aFKjMIpmqhb3sCbgOZo8E,5
Footsteps Following Me,Frances Nero,2KPdBlOrNnl2P0UMR2BakO,0
Is You Is or Is You Ain't My Baby,Louis Jordan & His Tympany Five,430Bb5xZfsQuZpNMx2ynyk,5
Can-Can From Orpheus In The Underworld,Jacques Offenbach,6kyiWsforDWCq1VBCm4BNZ,1
Can-Can From Orpheus In The Underworld,Royal Philharmonic Orchestra,6kyiWsforDWCq1VBCm4BNZ,1
Can-Can From Orpheus In The Underworld,Philip Ellis,6kyiWsforDWCq1VBCm4BNZ,1
Pallas Athena - 2003 Remaster,David Bowie,7hkGjlS7ab8ILRuinVsl57,0
Blue Savannah,Erasure,6orKBZ00gLdzEv8o1RWTCQ,3
Fallin',Connie Francis,3ZDcQjE8kM4Sj4a2Svgktp,5
Lazybones,Paul Robeson,6Kebih3hnE66hGHl1EVuUy,4
Hello - Remastered,Oasis,0REAdphJWWu0IFq5bOfybj,2
Autobahn - Single Edit,Kraftwerk,64iiGQ0MKQCWqRZGIwMJ0G,4
The First Cut Is the Deepest,P.P. Arnold,1Ab90efd9DHndi8DTUAe8N,1
"Oh, Pretty Woman",Roy Orbison,48i055G1OT5KxGGftwFxWy,1
"Money, Money, Money",ABBA,29FNeqjOV2kPWGS55qhtGB,2
Get the Party Started,P!nk,02jcEwywffn3Tsb48fXmlW,2
Jackie Wilson Said (I'm In Heaven When You Smile),Dexys Midnight Runners,72kcttu77oA5G01o9WMWZL,3
Jackie Wilson Said (I'm In Heaven When You Smile),Kevin Rowland,72kcttu77oA5G01o9WMWZL,3
Unintended,Muse,6kyxQuFD38mo4S3urD2Wkw,5
Hyperactive!,Thomas Dolby,0xuWD2fiePVonFgx7GRClW,3
The Ballad Of John And Yoko - Remastered,The Beatles,1PbPTNIrGvO1MTXIAzrr39,3
Shine a Little Love,Electric Light Orchestra,5X6HkkTe8mUwkHo3Lccr6E,0
Pretend Best Friend,Terrorvision,2uSiotm5zBKcXRWYhvlJtd,2
The Great Dominions,The Teardrop Explodes,6DWCwgtF1EOyoFbK8R1cuX,1
Dimples,John Lee Hooker,0zVx5Ao0pMlrZti8WVsbOx,1
Night Of The Living Baseheads,Public Enemy,6BxnzjGSfepdGDxJXmhhPU,0
This Old Skin,The Beautiful South,1zXCns35DzeoVLHyGFGqmo,3
Pedestrian at Best,Courtney Barnett,7uoQRNx100em2FLLxnqym0,0
Save the Last Dance for Me,The Drifters,391TUcoPonqYykPkSZ5Z9U,1
Ghosts,The Presets,0Q40MMjMXHPxLGfylep5a5,3
Volcano,Damien Rice,0ksC7In0ixceusxlDtQHLO,1
Deeply Dippy,Right Said Fred,5eEN39Y1JePQHkLEzOJePx,1
The Message,The Cornshed Sisters,4utu3rzhZSWmxRuSUcleVl,3
Never Can Say Goodbye,The Communards,6A48JrV1QyIbmd5cZglvRl,0
Face To Face,Siouxsie and the Banshees,6ZBTpWf4yH6lZNalJNdhNt,0
Do Nothing,The Specials,7rvMAUudt7Ra7io9IFDd9X,2
Barrel of a Gun,Depeche Mode,2xU2QWzGunslGXtJbmYbeE,3
Jet Boy Jet Girl,Elton Motello,29iwiYD3KVWBKxe31nGjEL,0
The Taking of Peckham 123,Carter The Unstoppable Sex Machine,5iblBkazNq4lQbcMYSRpen,2
Send in the Clowns,Judy Collins,3evTbfCtMxbUwTQIn7QOcG,1
She's In Parties,Bauhaus,0DtjLSIbyAZP81hsWN5dOq,2
"One Bourbon, One Scotch, One Beer",John Lee Hooker,2dp14VWbIxOVNmaWKkVB1r,1
11 Past The Hour,Imelda May,7rkVRAitrk2iCszIT2ewj8,5
Black And White Rag,Winifred Atwell,3aP0hGWdMrEPq38XB5mKGy,4
I'm Mad,Willie Mabon,6Jy6AteUPZExhv2dXD3Vlk,1
One Vision - Single Version,Queen,4Z4c5kIxq6QYa2nQdGopwW,3
I Feel So Bad,Chuck Willis,5DrVtXu2Yb2f82lM4StoQm,1
Bigmouth Strikes Again - 2011 Remaster,The Smiths,2OErSh4oVVAUll0vHxdr6p,2
Paris 1919,John Cale,5Zpy2HR2vYLjlTQVd81DLH,1
Sexy Sadie - Remastered,The Beatles,6h6T33dxAMoeJpWB66FAxg,3
She,The Monkees,33gpH6M10smcgSDUYescVD,2
Sugar Coated Iceberg,The Lightning Seeds,40ZZzfhyPI1TDuaJOL4JUX,0
Queenie Eye,Paul McCartney,1Hp4Ee9PGjB1YFWJs87PIe,0
"You Can't Stop The Beat (""Hairspray"")",Nikki Blonsky,4ZXdVls5fh3TumPtpE0v35,0
"You Can't Stop The Beat (""Hairspray"")",Zac Efron,4ZXdVls5fh3TumPtpE0v35,0
"You Can't Stop The Beat (""Hairspray"")",Amanda Bynes,4ZXdVls5fh3TumPtpE0v35,0
"You Can't Stop The Beat (""Hairspray"")",Elijah Kelley,4ZXdVls5fh3TumPtpE0v35,0
"You Can't Stop The Beat (""Hairspray"")",John Travolta,4ZXdVls5fh3TumPtpE0v35,0
"You Can't Stop The Beat (""Hairspray"")",Queen Latifah,4ZXdVls5fh3TumPtpE0v35,0
Sunday Morning People - Honey Cone,Honey Cone,0EMZo3IZpznIR5yVxZ8rZq,2
The Hearts Filthy Lesson,David Bowie,3cEhKEi1L86vFObrip0KDX,2
Horsell Common and the Heat Ray,Jeff Wayne,0iyNY6LZqalSKnzjs4v5IX,3
Horsell Common and the Heat Ray,Richard Burton,0iyNY6LZqalSKnzjs4v5IX,3
I Blame the Government,Carter The Unstoppable Sex Machine,1mamc6qhfueQD1Lo2eFLsb,1
Making Plans For Nigel,XTC,1XT5kxg6Tk0ukCO2vBQN4v,0
Le Nozze Di Figaro : Overture,Wolfgang Amadeus Mozart,1vjmuZ6Avr9H4tNoD74FXL,4
Le Nozze Di Figaro : Overture,S. Soundiva Orchestra,1vjmuZ6Avr9H4tNoD74FXL,4
Razzamatazz,Pulp,2FG2T9q4chMeIxmy7O7jyj,2
Made of Stone - Remastered 2009,The Stone Roses,0bZelokqNQicLQfLU1Ayw8,0
Open Your Heart,Hyde & Beast,0zJglQjkbH4AeMTcS0f3F4,1
Country Girl,Primal Scream,2k1ITEDrXY9QHHvyC5APqo,2
Mother and Child Reunion,Paul Simon,5vZ1BKMSLgrxxPYGMR904n,0
Poison,The Prodigy,6UiDSIFkHMOhW8QxbccGb9,2
Here It Comes (The Road) Let's Go,Spiritualized,48n0tHc4WP1pR7pHak1r1Q,1
Where The Heart Is - Single Version,Soft Cell,405IuYX6Qlb0wJAM3YdJN1,1
Little Latin Lupe Lu,The Righteous Brothers,7ABgzKBAYs3K5d5f8cHnVR,0
Every Now And Then,Noisettes,2wK9wlYdlIho72WYjqzZ85,2
House,Patrick Wolf,0loby7qREgNRFLqjNT7bJI,0
The Lebanon,The Human League,5d4ZCmvSLvjMOSdIKkCyQ5,2
Sing The Changes,The Fireman,70MKPm6N90gCVPDgyfvKdU,0
Lovely Head,Goldfrapp,2YxXBLWd39JelHf6LhxZ2o,4
Promised Land - Single Version,Chuck Berry,6CLbrF2cpBT6lEHqTL5iDr,3
Lonely - UK Radio Edit,Akon,3EmUlsiwwkwG1fKlZo8qd7,2
Get the Message - 2013 Remaster,Electronic,4UtG2YGIpQIR9QFDXxJQFr,0
Boops (Here To Go),Sly & Robbie,2dt4KcsLNC4LWX3RS6oCk9,2
He Ain't Heavy He's My Brother,The Hollies,6f5sSC3ORfpUMYtE4J06VW,1
I'm Sorry,Hothouse Flowers,0runpVPAvSvRpmCK5qL7FO,1
Writing On The Wall,Hazel O'Connor,5N59dt5nQY2ZBeZ3CCZqwv,3
Ac-Cent-Tchu-Ate The Positive,Johnny Mercer,7nFIsRhhyB1RcCBaKD4LTT,1
Ac-Cent-Tchu-Ate The Positive,The Pied Pipers,7nFIsRhhyB1RcCBaKD4LTT,1
Ac-Cent-Tchu-Ate The Positive,Paul Weston And His Orchestra,7nFIsRhhyB1RcCBaKD4LTT,1
Can't Help Falling in Love,Elvis Presley,264A7BIyuZUxtCKG4wokXX,1
Bedsitter,Soft Cell,0QVMp9Pd4bLVPGfYvFOilt,0
They Won't Go When I Go,Stevie Wonder,1lIOMibFPfFYlJnjQaZluo,5
In Your Eyes,Edwyn Collins,22ohiiiUvtiEC1rWsYeCSW,3
Fait Accompli,Curve,2mSaim2gy4fbyjIWXyfIiw,2
At The Hop,Danny & The Juniors,6vkuJbGjyjnSQReeaCh8wT,0
Hole In My Shoe,Traffic,631AQDVTn4ZJRBFDeFMlZ4,0
Change - Radio Edit,Tears For Fears,5HCuY3NFMDVhdRPjGCoIAK,2
The Tracks Of My Tears - Single Version / Mono,Smokey Robinson & The Miracles,03uYIIUyvxk5kiCSltOTcZ,1
Under My Thumb,The Rolling Stones,1hl3sferZ4p9dbh92K6UWN,0
Three Cool Cats - 2007 Remaster; Remastered,The Coasters,7gfC71Sub9ePbUXrVHKf5s,5
Guilty Conscience - Radio Version,Eminem,48dnzYTt8z03FNvblPWa6C,2
Guilty Conscience - Radio Version,Dr. Dre,48dnzYTt8z03FNvblPWa6C,2
Dylan Thomas,Better Oblivion Community Center,6x14wL9HvABR2Rix8N88EH,3
Dylan Thomas,Phoebe Bridgers,6x14wL9HvABR2Rix8N88EH,3
Dylan Thomas,Conor Oberst,6x14wL9HvABR2Rix8N88EH,3
Glory of Love,Big Bill Broonzy,1Bqxrcrx2q1nrHDn4aWTV4,1
Greenback Dollar,The Kingston Trio,0iSDA5x3Szznzb7JkM4dZN,1
"Good Times - 7"" Edit; 2018 Remaster",CHIC,1Ket3P7fn8XF7y3f15rUH8,2
19,Paul Hardcastle,5fVFdkU5U6ULjXgwm5q89Q,0
So Cold the Night,The Communards,2tQTbSFTzvA4cdg8CVobNO,3
Dan Abnormal - 2012 Remaster,Blur,58QZKuGB6afgjrEjQCUW21,3
Bitch,Meredith Brooks,3i6qNxyVgIdUZTTi5m25EM,0
Otherwise,Morcheeba,0NTSwjegwCGXjm5zMX12VW,2
Sunny,Boney M.,35tmG3zB8vJ41J5chuXIhK,2
Bad Love,Eric Clapton,2LxUVIA86AjulMdEDQT8DX,0
You're Getting To Be A Habit With Me - Remastered 1998,Frank Sinatra,4q6vMqwAOt3qog2i97lNIC,5
Secret Heart,Feist,7JVd7kn6A62mGzlr03iNTE,1
My Very Good Friend the Milkman - Remastered,Fats Waller,7HfZy0j0oBYdxSwck3UoTK,4
"Love Is All Around - From ""Four Weddings And A Funeral""",Wet Wet Wet,2DZ0asZUifcas2aTEi3SrZ,0
Where's Your Head At,Basement Jaxx,25ys1lEf3z6lvkDEE5mG0R,3
Liberty Song - Remastered Version,Levellers,65bNeQnjWiUMen77rp3mo4,0
Widor : Toccata in F major,Charles-Marie Widor,6r5BTdf4QekEiGYNgkSrv1,4
Widor : Toccata in F major,Kalevi Kiviniemi,6r5BTdf4QekEiGYNgkSrv1,4
Sleeping Pills,Suede,3fEg8psqdMLn4pPuiwHEUL,1
The State of Massachusetts,Dropkick Murphys,2XjUCQdBm6AzlDSLCKj7V6,0
Get A Life,Soul II Soul,5HRaxiZNh5CDACzSSYleHx,2
Keep the Customer Satisfied,Simon & Garfunkel,6JaScv6jWrjgeoti0t9Z6E,0
Over and Done With,The Proclaimers,6cdVptYJt7MtMCMOtCWyOl,1
Roadrunner,The Modern Lovers,5E5HYgxGMp3BPakHGfKfIB,3
September,"Earth, Wind & Fire",06rPFgQsKS607RhYIqCmGq,0
God Is a DJ,Faithless,1pUFYb9peWkK8m1WCKNRjp,2
"Don't Cry For Me Argentina - From ""Evita""",Andrew Lloyd Webber,4FixaPTOnRWWEfA1BDk00n,1
"Don't Cry For Me Argentina - From ""Evita""",Tim Rice,4FixaPTOnRWWEfA1BDk00n,1
"Don't Cry For Me Argentina - From ""Evita""",Julie Covington,4FixaPTOnRWWEfA1BDk00n,1
"Don't Cry For Me Argentina - From ""Evita""",Anthony Bowles,4FixaPTOnRWWEfA1BDk00n,1
"Don't Cry For Me Argentina - From ""Evita""",London Philharmonic Orchestra,4FixaPTOnRWWEfA1BDk00n,1
Love Epidemic,The Trammps,7Cng1rAFgKnuBqp12kzYqx,2
Ride Your Pony,Betty Harris,3M0nozpvaNSj5WOF5JeW45,2
Don’t Delete The Kisses,Wolf Alice,1LomCMl5wD3MPVlC6smUHe,0
I Am the Beat,The Look,5IAzAYns4c9dscawmQMW0x,3
You've Got a Lot to Answer For,Catatonia,2wJsBUeTd0rNA8CkC1V54O,0
Glittering Prize - Remastered 2001 / Edit,Simple Minds,5pzRxg8djNgQ3LIWWmEdM1,3
Boys from the County Hell,The Pogues,5rjkL3TSzZTCDUA1SqWB6U,0
Death of a Bachelor,Panic! At The Disco,1BECwm5qkaBwlbfo4kpYx8,3
The Dark End of the Street,James Carr,7GykWKpUdiwoYLCACCpmjp,1
Bang Bang You're Dead,Dirty Pretty Things,0fiB5cRA2lngpF06X1Ou4u,0
The Only Way Is Up,Yazz,5nlwajOutaUfiSayarrZTy,0
Smoke On The Water - Remastered 2012,Deep Purple,5MMnwYs0hIxkENRsbkWJ2G,3
The Longest Time,Billy Joel,3YhcVZIWyakQSTUJD1YMt4,3
Homeward Bound,Simon & Garfunkel,2GnfoZFhajDNhRsWJNMCUB,1
My Guy,Mary Wells,4591VqUIXysNlmI5NcAIUd,0
In Christ Alone - Live,Passion,6aRwLqDf1bN3lI2gMd6wXp,0
In Christ Alone - Live,Kristian Stanfill,6aRwLqDf1bN3lI2gMd6wXp,0
Eat To The Beat - Remastered,Blondie,5BGe10814OCOZETVs8bMz9,0
"Runaway Child, Running Wild",The Temptations,6S2ymH4KyyEHpet5mJJpw3,2
Fake Plastic Trees,Radiohead,045sp2JToyTaaKyXkGejPy,3
The Show Must Go On - Remastered 2011,Queen,7ofV2J7Ndzo2s5NBEgfpxl,2
Everything About You,Ugly Kid Joe,3YgkTpILtOWngT7PVHg8kO,3
Peter Gunn,Henry Mancini,3RRdmSE4Vytb60hakTWNb3,2
Your Day Will Come,CousteauX,6IsiQGePmMq2tHFS1e9FAf,1
The Boy with the Thorn in His Side - 2011 Remaster,The Smiths,6s1lXoCa6EmIGnr0GrwcJp,0
Diamonds on the Soles of Her Shoes,Paul Simon,71GvlH0VdeClloLIkHrAVu,1
One Of Us,ABBA,1MTF3KweV9ntqiOeP5KWt5,0
U Got the Look,Prince,2X6okzhnNPSzh9yxDMHHe3,0
Burnt Sugar Is So Bitter,Elvis Costello & The Imposters,5QZ18HucVhSdFgGo0bXu9s,2
Getting into Something - 2016 Remastered,Alison Moyet,5fEL14y849XhDZoGIY8c4e,0
Cruel,St. Vincent,3j5DVpcCELigVZrmwGOw3X,3
Sonnet,The Verve,6OgWHP8rRXiq7VMaryVaVo,3
Pretty Green - Remastered,The Jam,5EdfFA8R8lojKwi8ZgxpSS,3
(The Angels Wanna Wear My) Red Shoes,Elvis Costello,3OlCarUc8PPN86DVuokAMp,3
All Together Now,The Farm,55EIijuQ2fNIbgYkMWIWGd,3
Ghost Riders in the Sky,Vaughn Monroe,5HoLn7ss8orXdwvqKcNkms,5
Cold Hard Bitch,Jet,5u6fnmRO5V0PTl5M2Eekeu,3
Tear Off Your Own Head (It's A Doll Revolution),The Bangles,5D0OIbK1KhdlvlrFlkXsFa,0
Quicksand - Standard Version,La Roux,6hVPqxsb9EmuXJ3osbNGQa,2
The Stars And Stripes Forever,John Philip Sousa,2leihDyWesPl6dwa1Yql5T,4
The Stars And Stripes Forever,The Band Of The Grenadier Guards,2leihDyWesPl6dwa1Yql5T,4
The Stars And Stripes Forever,Rodney Bashford,2leihDyWesPl6dwa1Yql5T,4
Stupid Thing,Aimee Mann,2840LlOLRXkofANf1o6Cbd,0
Lamplight,David Essex,12iZEKAuSuJBnS8kMxQhL1,5
Partyman,Prince,1Wn5LO7y9CLW0lHf2hNt8k,0
Naked In The City Again,Hot Hot Heat,69eLEl8ubDXxC7iCZdh50t,0
Charlie Big Potato,Skunk Anansie,7Bf0RPsldDH7jVi9H3wODv,0
Same Jeans,The View,5aUwnYLjQD7OfLMJDWSnsT,3
Flowers In The Rain - 2007 Remaster - Mono,The Move,4rJmqbRk5uPYg0AY88fVkk,0
Beautiful Noise,Neil Diamond,3twVQ7o8aw8SmAwqMcm1fZ,0
God - Remastered 2010,John Lennon,7kipZd4tWx6Mu8kBgB2Z2r,5
Life Goes On,The Damned,5fHTdGsnnj0minXaTKAdFV,3
We Got the Neutron Bomb,The Weirdos,7zEKnYv7gF9oPBoDz5qYOg,0
Pull the Wires from the Wall,The Delgados,4LNnxQuLD5TyoU0ysnnws9,3
Pride (In The Name Of Love),U2,24rv66H94QGVqIXHjA3kn6,3
Let's Do It (Let's Fall in Love) (with The Dorsey Brothers),Bing Crosby,2Zmr420h3ZXICEyXDkp44Q,4
Let's Do It (Let's Fall in Love) (with The Dorsey Brothers),The Dorsey Brothers,2Zmr420h3ZXICEyXDkp44Q,4
Blackstar (feat. Anna Calvi),Jherek Bischoff,60MAXgRLyMoXy6eAvSk0Da,5
Blackstar (feat. Anna Calvi),Amanda Palmer,60MAXgRLyMoXy6eAvSk0Da,5
Blackstar (feat. Anna Calvi),Anna Calvi,60MAXgRLyMoXy6eAvSk0Da,5
Na Na Hey Hey (Kiss Him Goodbye),Bananarama,5QJRSzeYasA7ATaHkczXdy,0
Wedding Bells Blues,Laura Nyro,12Y4cfgtlU81OAHXbzde32,5
The Lion Sleeps Tonight (Wimoweh),The Tokens,2QbSGkb3TgghEHpjKCsznm,1
Alley Oop,The Hollywood Argyles,5zSaNRRrhmn60aZFGYa76b,1
The Sideboard Song (Got My Beer In The Sideboard Here),Chas & Dave,6c4KEfRpNkMONCcru4IWpM,0
Queen of the Underground,Flunk,3RuWfEaCNaU63WnRqmZbNi,2
Twist and Shout,Deacon Blue,5AgkbKnOHtIvnu3BSFKxr7,0
Forget You,CeeLo Green,6zKMARmU2Ue50cucKnIUR6,3
Just One Look,Doris Troy,0ZpkiJKSJuHflTZwhEAqUG,1
Empire State Of Mind,JAY-Z,2igwFfvr1OAGX9SKDCPBwO,0
